Date,Description,Amount,Category,PaymentMethod,Location,AccountType,TransactionType,DeviceUsed,Currency,MerchantType,LoyaltyProgram,Weekday,Month,TimeOfDay
18-10-2025,Transaction at AirAsia,14117.42,Travel,Debit Card,Hyderabad,Current,Debit,Desktop,INR,Service,No,Saturday,October,Night
13-03-2025,Transaction at Rapido,1028.29,Transport,Credit Card,Hyderabad,Credit Card,Debit,Mobile,INR,Service,Yes,Thursday,March,Morning
24-10-2025,Transaction at Pizza Hut,136.18,Food,UPI,Mumbai,Salary,Debit,POS Terminal,INR,Restaurant,Yes,Friday,October,Afternoon
12-05-2025,Transaction at Metro Rail,670.08,Transport,UPI,Pune,Current,Debit,Mobile,INR,Service,Yes,Monday,May,Morning
18-10-2025,Transaction at Pepperfry,883.4,Online Shopping,Credit Card,Pune,Salary,Debit,Desktop,INR,Online Store,No,Saturday,October,Morning
27-11-2025,Transaction at Uber,1541.25,Transport,UPI,Mumbai,Savings,Debit,Desktop,INR,Service,Yes,Thursday,November,Afternoon
16-10-2025,Transaction at Airtel,1359.11,Bills,Net Banking,Bangalore,Current,Debit,POS Terminal,INR,Service,No,Thursday,October,Evening
06-06-2025,Transaction at Biba,2384.89,Clothing,Net Banking,Chennai,Savings,Debit,POS Terminal,INR,Retail,Yes,Friday,June,Afternoon
20-09-2025,Transaction at Fortis,19392.1,Healthcare,UPI,Mumbai,Credit Card,Debit,POS Terminal,INR,Service,Yes,Saturday,September,Evening
30-04-2025,Transaction at Property Tax Online,4676.99,Bills,Credit Card,Bangalore,Credit Card,Debit,Desktop,INR,Service,No,Wednesday,April,Morning
07-08-2025,Transaction at Amazon Prime,625.55,Entertainment,UPI,Mumbai,Salary,Debit,Mobile,INR,Subscription,Yes,Thursday,August,Afternoon
25-11-2025,Transaction at Barbeque Nation,317.88,Food,Net Banking,Chennai,Credit Card,Debit,POS Terminal,INR,Restaurant,No,Tuesday,November,Night
17-07-2025,Transaction at Starbucks,1349.21,Food,Debit Card,Bangalore,Current,Debit,Desktop,INR,Restaurant,Yes,Thursday,July,Evening
16-09-2025,Transaction at Mi Store,9409.13,Electronics,UPI,Mumbai,Salary,Debit,Mobile,INR,Retail,Yes,Tuesday,September,Afternoon
23-01-2025,Transaction at Yulu Bikes,1655.63,Transport,Credit Card,Hyderabad,Savings,Debit,Desktop,INR,Service,No,Thursday,January,Morning
21-02-2025,Transaction at Meru Cabs,367.99,Transport,UPI,Delhi,Salary,Debit,Mobile,INR,Service,Yes,Friday,February,Night
05-07-2025,Transaction at Ajio,12190.15,Online Shopping,UPI,Mumbai,Savings,Debit,Mobile,INR,Online Store,Yes,Saturday,July,Night
31-12-2025,Transaction at Booking.com,4400.96,Travel,Credit Card,Kolkata,Current,Debit,POS Terminal,INR,Service,No,Wednesday,December,Evening
20-10-2025,Transaction at BSNL,578.03,Bills,UPI,Delhi,Current,Debit,POS Terminal,INR,Service,No,Monday,October,Afternoon
25-02-2025,Transaction at Apple Music,553.89,Entertainment,Debit Card,Kolkata,Savings,Debit,POS Terminal,INR,Subscription,No,Tuesday,February,Afternoon
15-10-2025,Transaction at Reliance Fresh,1099.13,Grocery,Net Banking,Bangalore,Credit Card,Debit,Mobile,INR,Retail,Yes,Wednesday,October,Afternoon
19-05-2025,Transaction at Star Bazaar,3951.56,Grocery,UPI,Kolkata,Current,Debit,Mobile,INR,Retail,Yes,Monday,May,Afternoon
27-12-2025,Transaction at Starbucks,1153.68,Food,UPI,Mumbai,Current,Debit,Mobile,INR,Restaurant,Yes,Saturday,December,Evening
24-05-2025,Transaction at MedPlus,16585.3,Healthcare,UPI,Delhi,Salary,Debit,Mobile,INR,Service,Yes,Saturday,May,Evening
10-07-2025,Transaction at TNEB,518.77,Bills,Credit Card,Delhi,Credit Card,Debit,Desktop,INR,Service,No,Thursday,July,Night
21-03-2025,Transaction at Yatra,12453.98,Travel,Debit Card,Delhi,Credit Card,Debit,POS Terminal,INR,Service,Yes,Friday,March,Night
08-08-2025,Transaction at Netflix,846.32,Entertainment,Net Banking,Hyderabad,Credit Card,Debit,Desktop,INR,Subscription,No,Friday,August,Morning
24-03-2025,Transaction at Reliance Digital,123021.28,Electronics,UPI,Pune,Current,Debit,POS Terminal,INR,Retail,Yes,Monday,March,Morning
25-03-2025,Transaction at Vodafone Idea,1686.56,Bills,Debit Card,Delhi,Current,Debit,POS Terminal,INR,Service,Yes,Tuesday,March,Night
30-07-2025,Transaction at RedBus,1823.09,Transport,Credit Card,Hyderabad,Credit Card,Debit,POS Terminal,INR,Service,Yes,Wednesday,July,Night
24-03-2025,Transaction at Yatra,20032.25,Travel,Credit Card,Chennai,Salary,Debit,Desktop,INR,Service,Yes,Monday,March,Afternoon
09-08-2025,Transaction at Air India,21884.87,Travel,Net Banking,Hyderabad,Credit Card,Debit,POS Terminal,INR,Service,Yes,Saturday,August,Evening
05-09-2025,Transaction at Croma,55415.99,Electronics,Credit Card,Hyderabad,Savings,Debit,POS Terminal,INR,Retail,No,Friday,September,Evening
20-03-2025,Transaction at Woodland,1663.07,Clothing,Net Banking,Chennai,Salary,Debit,POS Terminal,INR,Retail,No,Thursday,March,Evening
09-01-2025,Transaction at Tata Cliq,2990.69,Online Shopping,Net Banking,Kolkata,Savings,Debit,POS Terminal,INR,Online Store,Yes,Thursday,January,Evening
02-10-2025,Transaction at DMart,1266.45,Grocery,Credit Card,Delhi,Credit Card,Debit,Desktop,INR,Retail,No,Thursday,October,Night
31-08-2025,Transaction at PharmEasy,1731.01,Healthcare,Debit Card,Kolkata,Current,Debit,Mobile,INR,Service,No,Sunday,August,Evening
11-11-2025,Transaction at Metro Rail,1889.08,Transport,UPI,Delhi,Credit Card,Debit,POS Terminal,INR,Service,Yes,Tuesday,November,Morning
27-01-2025,Transaction at Netmeds,4936.52,Healthcare,Credit Card,Delhi,Credit Card,Debit,Desktop,INR,Service,Yes,Monday,January,Night
02-08-2025,Transaction at Dell Exclusive,40166.13,Electronics,Debit Card,Mumbai,Credit Card,Debit,Desktop,INR,Retail,No,Saturday,August,Night
29-05-2025,Transaction at SonyLiv,938.95,Entertainment,UPI,Pune,Credit Card,Debit,Desktop,INR,Subscription,Yes,Thursday,May,Afternoon
27-03-2025,Transaction at Rapido,1907.37,Transport,Net Banking,Mumbai,Salary,Debit,Desktop,INR,Service,Yes,Thursday,March,Morning
23-06-2025,Transaction at Aster,2650.14,Healthcare,Debit Card,Chennai,Current,Debit,Desktop,INR,Service,No,Monday,June,Morning
25-08-2025,Transaction at OYO,22715.54,Travel,Credit Card,Bangalore,Current,Debit,Mobile,INR,Service,Yes,Monday,August,Afternoon
30-08-2025,Transaction at Adidas,6636.12,Clothing,Net Banking,Pune,Salary,Debit,Desktop,INR,Retail,Yes,Saturday,August,Evening
10-02-2025,Transaction at Biba,643.57,Clothing,Credit Card,Pune,Savings,Debit,POS Terminal,INR,Retail,No,Monday,February,Evening
26-12-2025,Transaction at More Supermarket,2915.88,Grocery,Net Banking,Hyderabad,Savings,Debit,Mobile,INR,Retail,No,Friday,December,Afternoon
27-09-2025,Transaction at Flipkart,2124.98,Online Shopping,Credit Card,Kolkata,Salary,Debit,Mobile,INR,Online Store,No,Saturday,September,Afternoon
26-12-2025,Transaction at SonyLiv,131.94,Entertainment,UPI,Chennai,Current,Debit,Desktop,INR,Subscription,No,Friday,December,Evening
21-04-2025,Transaction at Allen Solly,1332.73,Clothing,Debit Card,Pune,Savings,Debit,POS Terminal,INR,Retail,Yes,Monday,April,Morning
15-06-2025,Transaction at Rapido,1944.47,Transport,UPI,Hyderabad,Current,Debit,POS Terminal,INR,Service,No,Sunday,June,Morning
18-12-2025,Transaction at Aha,651.18,Entertainment,Debit Card,Chennai,Savings,Debit,POS Terminal,INR,Subscription,Yes,Thursday,December,Evening
06-05-2025,Transaction at Subway,100.6,Food,Net Banking,Hyderabad,Savings,Debit,POS Terminal,INR,Restaurant,No,Tuesday,May,Night
07-02-2025,Transaction at IRCTC,14669.39,Travel,UPI,Mumbai,Savings,Debit,Mobile,INR,Service,No,Friday,February,Morning
08-02-2025,Transaction at YouTube Premium,159.63,Entertainment,Net Banking,Delhi,Current,Debit,Mobile,INR,Subscription,Yes,Saturday,February,Afternoon
24-06-2025,Transaction at Lenskart,15966.03,Online Shopping,Credit Card,Chennai,Salary,Debit,Mobile,INR,Online Store,Yes,Tuesday,June,Night
08-10-2025,Transaction at Uber,1408.74,Transport,UPI,Chennai,Current,Debit,Mobile,INR,Service,No,Wednesday,October,Night
31-12-2025,Transaction at Spencers,207.76,Grocery,Debit Card,Hyderabad,Current,Debit,POS Terminal,INR,Retail,No,Wednesday,December,Morning
27-09-2025,Transaction at PharmEasy,188.55,Healthcare,Credit Card,Pune,Savings,Debit,POS Terminal,INR,Service,Yes,Saturday,September,Evening
18-03-2025,Transaction at TNEB,4372.43,Bills,Net Banking,Chennai,Savings,Debit,Desktop,INR,Service,Yes,Tuesday,March,Morning
17-03-2025,Transaction at Vodafone Idea,1644.86,Bills,UPI,Bangalore,Savings,Debit,Desktop,INR,Service,Yes,Monday,March,Evening
09-03-2025,Transaction at Amazon,4178.62,Online Shopping,UPI,Delhi,Salary,Debit,Mobile,INR,Online Store,Yes,Sunday,March,Morning
15-02-2025,Transaction at Adidas,7379.04,Clothing,UPI,Pune,Savings,Debit,Desktop,INR,Retail,No,Saturday,February,Night
16-09-2025,Transaction at Vodafone Idea,4874.2,Bills,Credit Card,Pune,Current,Debit,POS Terminal,INR,Service,Yes,Tuesday,September,Night
01-07-2025,Transaction at Air India,4755.72,Travel,Credit Card,Pune,Savings,Debit,Mobile,INR,Service,No,Tuesday,July,Morning
15-03-2025,Transaction at Jio Fiber,5899.91,Bills,Credit Card,Mumbai,Savings,Debit,Mobile,INR,Service,Yes,Saturday,March,Afternoon
12-10-2025,Transaction at Pantaloons,3803.1,Clothing,Credit Card,Chennai,Savings,Debit,Desktop,INR,Retail,No,Sunday,October,Morning
04-05-2025,Transaction at Biba,2380.37,Clothing,Debit Card,Chennai,Credit Card,Debit,Desktop,INR,Retail,Yes,Sunday,May,Evening
04-02-2025,Transaction at Zee5,976.84,Entertainment,UPI,Kolkata,Salary,Debit,Mobile,INR,Subscription,Yes,Tuesday,February,Morning
23-07-2025,Transaction at Ajio,12931.48,Online Shopping,Net Banking,Hyderabad,Current,Debit,Desktop,INR,Online Store,Yes,Wednesday,July,Night
17-08-2025,Transaction at AirAsia,18646.22,Travel,UPI,Bangalore,Savings,Debit,POS Terminal,INR,Service,No,Sunday,August,Morning
06-12-2025,Transaction at Reliance Digital,45247.01,Electronics,Debit Card,Chennai,Current,Debit,Mobile,INR,Retail,No,Saturday,December,Evening
28-01-2025,Transaction at CloudNine,9416.16,Healthcare,UPI,Delhi,Salary,Debit,Desktop,INR,Service,Yes,Tuesday,January,Morning
27-06-2025,Transaction at Woodland,7597.02,Clothing,Debit Card,Chennai,Current,Debit,Mobile,INR,Retail,Yes,Friday,June,Night
20-12-2025,Transaction at Myntra,2552.57,Online Shopping,Net Banking,Chennai,Current,Debit,Desktop,INR,Online Store,Yes,Saturday,December,Morning
17-04-2025,Transaction at Apple Store,45607.63,Electronics,Debit Card,Hyderabad,Current,Debit,Desktop,INR,Retail,No,Thursday,April,Evening
06-10-2025,Transaction at Ola,1686.03,Transport,UPI,Hyderabad,Credit Card,Debit,Desktop,INR,Service,Yes,Monday,October,Morning
28-02-2025,Transaction at Ajio,15084.49,Online Shopping,UPI,Bangalore,Credit Card,Debit,Desktop,INR,Online Store,No,Friday,February,Morning
14-09-2025,Transaction at Samsung Store,94308.41,Electronics,Net Banking,Chennai,Current,Debit,POS Terminal,INR,Retail,No,Sunday,September,Morning
12-07-2025,Transaction at Starbucks,1237.26,Food,Credit Card,Delhi,Savings,Debit,POS Terminal,INR,Restaurant,Yes,Saturday,July,Evening
15-10-2025,Transaction at DMart,3114.78,Grocery,Debit Card,Chennai,Salary,Debit,POS Terminal,INR,Retail,No,Wednesday,October,Night
13-10-2025,Transaction at Apple Music,310.72,Entertainment,UPI,Delhi,Salary,Debit,Desktop,INR,Subscription,No,Monday,October,Night
21-12-2025,Transaction at Saravana Bhavan,561.1,Food,Credit Card,Hyderabad,Savings,Debit,Mobile,INR,Restaurant,Yes,Sunday,December,Morning
10-10-2025,Transaction at Vodafone Idea,703.29,Bills,UPI,Hyderabad,Credit Card,Debit,Desktop,INR,Service,No,Friday,October,Evening
28-07-2025,Transaction at Flipkart,3912.86,Online Shopping,UPI,Chennai,Salary,Debit,Desktop,INR,Online Store,No,Monday,July,Night
28-03-2025,Transaction at TNEB,5290.36,Bills,Credit Card,Hyderabad,Salary,Debit,POS Terminal,INR,Service,No,Friday,March,Evening
01-03-2025,Transaction at Boat Lifestyle,31193.55,Electronics,Net Banking,Chennai,Savings,Debit,POS Terminal,INR,Retail,No,Saturday,March,Night
24-09-2025,Transaction at Tata Cliq,3877.02,Online Shopping,Credit Card,Bangalore,Savings,Debit,Mobile,INR,Online Store,Yes,Wednesday,September,Night
16-09-2025,Transaction at YouTube Premium,151.63,Entertainment,Net Banking,Kolkata,Current,Debit,Desktop,INR,Subscription,Yes,Tuesday,September,Afternoon
25-06-2025,Transaction at Gaana,829.77,Entertainment,UPI,Chennai,Savings,Debit,Mobile,INR,Subscription,Yes,Wednesday,June,Afternoon
16-09-2025,Transaction at Star Bazaar,4213.22,Grocery,Debit Card,Delhi,Current,Debit,Mobile,INR,Retail,No,Tuesday,September,Night
29-07-2025,Transaction at Gaana,183.9,Entertainment,UPI,Kolkata,Salary,Debit,POS Terminal,INR,Subscription,No,Tuesday,July,Night
17-12-2025,Transaction at Yulu Bikes,508.52,Transport,Debit Card,Bangalore,Current,Debit,POS Terminal,INR,Service,Yes,Wednesday,December,Night
07-03-2025,Transaction at TSRTC,1996.41,Transport,Credit Card,Bangalore,Salary,Debit,Desktop,INR,Service,No,Friday,March,Night
09-02-2025,Transaction at Hotstar,922.3,Entertainment,Credit Card,Kolkata,Savings,Debit,POS Terminal,INR,Subscription,No,Sunday,February,Afternoon
19-03-2025,Transaction at Fortis,7085.08,Healthcare,Credit Card,Hyderabad,Current,Debit,Desktop,INR,Service,No,Wednesday,March,Evening
15-05-2025,Transaction at Property Tax Online,1938.68,Bills,UPI,Kolkata,Savings,Debit,Desktop,INR,Service,Yes,Thursday,May,Morning
14-07-2025,Transaction at BigBazaar,2875.38,Grocery,Credit Card,Delhi,Current,Debit,POS Terminal,INR,Retail,Yes,Monday,July,Afternoon
04-02-2025,Transaction at KFC,1153.64,Food,Credit Card,Delhi,Salary,Debit,Desktop,INR,Restaurant,Yes,Tuesday,February,Evening
14-09-2025,Transaction at Sony Center,14177.44,Electronics,Net Banking,Pune,Credit Card,Debit,POS Terminal,INR,Retail,Yes,Sunday,September,Night
25-09-2025,Transaction at Croma,77822.93,Electronics,Debit Card,Hyderabad,Credit Card,Debit,Desktop,INR,Retail,No,Thursday,September,Evening
23-10-2025,Transaction at Amazon,5876.37,Online Shopping,UPI,Mumbai,Savings,Debit,Desktop,INR,Online Store,Yes,Thursday,October,Evening
22-06-2025,Transaction at Jio Fiber,2586.7,Bills,UPI,Delhi,Savings,Debit,Mobile,INR,Service,No,Sunday,June,Morning
30-07-2025,Transaction at MakeMyTrip,27903.66,Travel,Credit Card,Hyderabad,Current,Debit,POS Terminal,INR,Service,Yes,Wednesday,July,Morning
30-12-2025,Transaction at SonyLiv,166.01,Entertainment,Net Banking,Mumbai,Savings,Debit,Mobile,INR,Subscription,Yes,Tuesday,December,Morning
25-08-2025,Transaction at OYO,18518.03,Travel,Net Banking,Pune,Credit Card,Debit,Desktop,INR,Service,Yes,Monday,August,Evening
04-10-2025,Transaction at Starbucks,831.16,Food,Debit Card,Bangalore,Current,Debit,POS Terminal,INR,Restaurant,No,Saturday,October,Evening
15-08-2025,Transaction at Taco Bell,494.28,Food,Net Banking,Pune,Salary,Debit,POS Terminal,INR,Restaurant,No,Friday,August,Afternoon
10-03-2025,Transaction at Asus Store,120546.32,Electronics,Credit Card,Bangalore,Current,Debit,Desktop,INR,Retail,No,Monday,March,Morning
09-08-2025,Transaction at Hotstar,381.15,Entertainment,Net Banking,Bangalore,Credit Card,Debit,Mobile,INR,Subscription,No,Saturday,August,Afternoon
24-10-2025,Transaction at Barbeque Nation,486.86,Food,Credit Card,Mumbai,Salary,Debit,POS Terminal,INR,Restaurant,No,Friday,October,Night
15-01-2025,Transaction at YouTube Premium,757.57,Entertainment,Credit Card,Delhi,Savings,Debit,Desktop,INR,Subscription,Yes,Wednesday,January,Morning
19-03-2025,Transaction at JioMart,2962.05,Grocery,UPI,Pune,Savings,Debit,POS Terminal,INR,Retail,No,Wednesday,March,Night
22-05-2025,Transaction at ACT Fibernet,3647.6,Bills,Credit Card,Pune,Savings,Debit,Mobile,INR,Service,Yes,Thursday,May,Morning
01-11-2025,Transaction at Gas Agency,5916.43,Bills,Credit Card,Hyderabad,Credit Card,Debit,Desktop,INR,Service,Yes,Saturday,November,Evening
09-09-2025,Transaction at Max Fashion,6198.09,Clothing,Debit Card,Pune,Current,Debit,POS Terminal,INR,Retail,No,Tuesday,September,Afternoon
31-12-2025,Transaction at OYO,13812.92,Travel,Debit Card,Pune,Current,Debit,Mobile,INR,Service,Yes,Wednesday,December,Night
06-06-2025,Transaction at BigBazaar,716.13,Grocery,Credit Card,Bangalore,Current,Debit,Desktop,INR,Retail,No,Friday,June,Evening
08-02-2025,Transaction at Saravana Bhavan,1177.64,Food,Credit Card,Mumbai,Savings,Debit,POS Terminal,INR,Restaurant,No,Saturday,February,Morning
28-03-2025,Transaction at HP World,92425.17,Electronics,UPI,Mumbai,Savings,Debit,POS Terminal,INR,Retail,Yes,Friday,March,Night
13-09-2025,Transaction at Star Bazaar,4550.27,Grocery,Credit Card,Pune,Salary,Debit,Mobile,INR,Retail,Yes,Saturday,September,Afternoon
16-10-2025,Transaction at 1mg,9261.35,Healthcare,UPI,Mumbai,Savings,Debit,POS Terminal,INR,Service,No,Thursday,October,Night
28-02-2025,Transaction at DMart,1874.67,Grocery,Net Banking,Delhi,Savings,Debit,Desktop,INR,Retail,Yes,Friday,February,Morning
11-10-2025,Transaction at OYO,22636.62,Travel,Credit Card,Delhi,Credit Card,Debit,Desktop,INR,Service,No,Saturday,October,Evening
04-06-2025,Transaction at Amazon,6033.58,Online Shopping,UPI,Hyderabad,Salary,Debit,POS Terminal,INR,Online Store,Yes,Wednesday,June,Morning
11-01-2025,Transaction at Nature's Basket,4408.14,Grocery,Net Banking,Hyderabad,Credit Card,Debit,Mobile,INR,Retail,No,Saturday,January,Morning
25-09-2025,Transaction at Goibibo,19209.41,Travel,Debit Card,Hyderabad,Savings,Debit,Mobile,INR,Service,No,Thursday,September,Night
21-12-2025,Transaction at CCD,1075.9,Food,Credit Card,Bangalore,Current,Debit,POS Terminal,INR,Restaurant,Yes,Sunday,December,Evening
11-02-2025,Transaction at Air India,15467.13,Travel,Debit Card,Delhi,Salary,Debit,Desktop,INR,Service,No,Tuesday,February,Morning
16-04-2025,Transaction at Metro Rail,874.88,Transport,Net Banking,Bangalore,Salary,Debit,Mobile,INR,Service,Yes,Wednesday,April,Afternoon
09-07-2025,Transaction at Cream Stone,307.99,Food,Debit Card,Chennai,Salary,Debit,Desktop,INR,Restaurant,Yes,Wednesday,July,Morning
04-06-2025,Transaction at Airtel,3609.1,Bills,Credit Card,Chennai,Credit Card,Debit,POS Terminal,INR,Service,Yes,Wednesday,June,Afternoon
31-10-2025,Transaction at Nike,1900.53,Clothing,Debit Card,Hyderabad,Current,Debit,Mobile,INR,Retail,No,Friday,October,Morning
26-01-2025,Transaction at Air India,6154.26,Travel,Credit Card,Delhi,Savings,Debit,POS Terminal,INR,Service,No,Sunday,January,Evening
16-03-2025,Transaction at JioMart,382.49,Grocery,Debit Card,Bangalore,Savings,Debit,Mobile,INR,Retail,No,Sunday,March,Afternoon
23-04-2025,Transaction at Flipkart,1042.45,Online Shopping,Credit Card,Pune,Salary,Debit,POS Terminal,INR,Online Store,Yes,Wednesday,April,Morning
24-11-2025,Transaction at Vivo Store,131294.82,Electronics,UPI,Mumbai,Salary,Debit,POS Terminal,INR,Retail,Yes,Monday,November,Morning
21-01-2025,Transaction at Aster,16579.35,Healthcare,Credit Card,Chennai,Credit Card,Debit,Desktop,INR,Service,No,Tuesday,January,Night
29-04-2025,Transaction at Tata Cliq,670.23,Online Shopping,Debit Card,Mumbai,Credit Card,Debit,Mobile,INR,Online Store,No,Tuesday,April,Evening
09-06-2025,Transaction at Meru Cabs,938.22,Transport,Net Banking,Bangalore,Salary,Debit,Desktop,INR,Service,No,Monday,June,Afternoon
13-06-2025,Transaction at Spotify,190.64,Entertainment,UPI,Chennai,Current,Debit,POS Terminal,INR,Subscription,Yes,Friday,June,Afternoon
07-11-2025,Transaction at Meesho,9577.91,Online Shopping,Debit Card,Mumbai,Current,Debit,Mobile,INR,Online Store,No,Friday,November,Afternoon
17-06-2025,Transaction at MakeMyTrip,23456.98,Travel,Debit Card,Chennai,Salary,Debit,POS Terminal,INR,Service,Yes,Tuesday,June,Night
09-12-2025,Transaction at Kauvery,11814.99,Healthcare,Debit Card,Pune,Current,Debit,Desktop,INR,Service,Yes,Tuesday,December,Morning
04-08-2025,Transaction at IRCTC,20612.82,Travel,Net Banking,Pune,Credit Card,Debit,POS Terminal,INR,Service,Yes,Monday,August,Morning
20-04-2025,Transaction at Max Fashion,5712.73,Clothing,Credit Card,Pune,Salary,Debit,POS Terminal,INR,Retail,No,Sunday,April,Night
09-04-2025,Transaction at Ajio,18604.06,Online Shopping,UPI,Bangalore,Credit Card,Debit,POS Terminal,INR,Online Store,No,Wednesday,April,Night
14-09-2025,Transaction at Subway,1271.86,Food,UPI,Pune,Savings,Debit,POS Terminal,INR,Restaurant,No,Sunday,September,Afternoon
